sample_id,subject_id,source,activity,original_label,canonical_label,sampling_rate_hz,window_seconds,peak_g_force,peak_accel_ms2,peak_jerk_gs,accel_variance,gyro_variance,sma,stabilization_seconds,impact_flag,split_method,split
uci_test_01312,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9381,19.0062,32.0526,0.089445,0.107375,11.9445,0.94,0.0,subject_level_split,train
uci_test_01316,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.1146,20.7376,28.2308,0.100531,0.174972,12.6246,0.46,0.0,subject_level_split,train
uci_test_01322,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.8324,17.97,16.6526,0.085143,0.123371,12.6381,0.94,0.0,subject_level_split,train
uci_test_01329,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.7305,16.9702,20.065,0.071195,0.082327,12.2095,1.92,0.0,subject_level_split,train
uci_test_01330,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.7052,16.7227,24.9393,0.075275,0.084589,12.6369,0.42,0.0,subject_level_split,train
uci_test_01333,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9126,18.7563,26.8351,0.128781,0.13044,12.3161,0.68,0.0,subject_level_split,train
uci_test_01351,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.7492,17.1537,25.4904,0.049647,0.042237,13.6255,1.3,0.0,subject_level_split,train
uci_test_01357,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6252,15.9374,18.4653,0.046567,0.028524,13.4337,0.84,0.0,subject_level_split,train
uci_test_01361,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5338,15.0412,20.5143,0.045041,0.042965,13.4165,0.66,0.0,subject_level_split,train
uci_test_01366,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0757,10.5489,2.9683,0.000318,0.009037,12.2495,0.54,0.0,subject_level_split,train
uci_test_01369,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.076,10.5521,1.5531,5e-05,0.002056,12.0954,1.82,0.0,subject_level_split,train
uci_test_01373,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0441,10.2388,0.2908,6e-06,0.000288,12.0929,1.28,0.0,subject_level_split,train
uci_test_01381,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0608,10.4026,0.9897,2e-05,0.000401,11.9204,2.22,0.0,subject_level_split,train
uci_test_01388,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0463,10.2608,0.3635,6e-06,0.016148,12.5732,0.36,0.0,subject_level_split,train
uci_test_01395,uci_subj_12,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.102,10.8074,3.0171,0.000183,0.013302,12.4474,0.54,0.0,subject_level_split,train
uci_test_01397,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0415,10.2136,0.8163,1.9e-05,0.0002,11.6595,0.38,0.0,subject_level_split,train
uci_test_01404,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0614,10.4084,1.3338,0.000139,0.009094,10.9266,1.84,0.0,subject_level_split,train
uci_test_01409,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0427,10.2253,0.6544,2.1e-05,0.000184,10.8545,0.82,0.0,subject_level_split,train
uci_test_01410,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0427,10.2253,0.6544,2.1e-05,0.000189,10.9133,2.1,0.0,subject_level_split,train
uci_test_01415,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0577,10.3725,1.6058,0.000109,0.000408,10.8911,1.0,0.0,subject_level_split,train
uci_test_01417,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0687,10.4802,1.6463,0.000204,0.000522,10.9788,0.58,0.0,subject_level_split,train
uci_test_01418,uci_subj_12,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0687,10.4802,1.6463,0.000163,0.000753,11.0509,1.86,0.0,subject_level_split,train
uci_test_01422,uci_subj_12,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0343,10.1431,1.5018,0.000178,0.006575,11.6184,2.44,0.0,subject_level_split,train
uci_test_01425,uci_subj_12,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0178,9.9807,0.9515,3.9e-05,0.00066,11.6405,0.32,0.0,subject_level_split,train
uci_test_01437,uci_subj_12,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0348,10.1475,1.6759,0.000198,0.021365,12.1427,1.62,0.0,subject_level_split,train
uci_test_01438,uci_subj_12,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.064,10.4348,1.8038,0.00022,0.007296,12.1747,1.26,0.0,subject_level_split,train
uci_test_01462,uci_subj_12,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.9122,18.7527,29.6985,0.102334,0.10591,12.1769,1.7,0.0,subject_level_split,train
uci_test_01473,uci_subj_12,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.9924,19.5387,36.3604,0.109125,0.12445,12.1785,0.72,0.0,subject_level_split,train
uci_test_01477,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.0504,20.1079,31.972,0.147978,0.132899,12.5155,0.38,0.0,subject_level_split,train
uci_test_01480,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.0435,20.0397,31.0774,0.176393,0.143591,13.1517,0.04,0.0,subject_level_split,train
uci_test_01482,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.0301,19.9085,24.1876,0.168517,0.105854,12.7071,1.68,0.0,subject_level_split,train
uci_test_01483,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9085,18.7161,22.0257,0.108866,0.118948,12.2711,0.32,0.0,subject_level_split,train
uci_test_01493,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.1271,20.8601,35.1074,0.149733,0.197383,12.8865,0.66,0.0,subject_level_split,train
uci_test_01495,uci_subj_12,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.076,20.3585,27.6045,0.164365,0.114794,12.589,0.08,0.0,subject_level_split,train
uci_test_01501,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.7365,17.0292,21.9263,0.072612,0.048032,13.1284,0.66,0.0,subject_level_split,train
uci_test_01503,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6497,16.1779,15.9058,0.05942,0.035975,12.9875,1.66,0.0,subject_level_split,train
uci_test_01507,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.7093,16.7629,20.1657,0.05792,0.053977,13.1374,1.08,0.0,subject_level_split,train
uci_test_01508,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6497,16.1784,20.1657,0.054996,0.04066,13.0023,1.62,0.0,subject_level_split,train
uci_test_01509,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.7591,17.2504,17.8136,0.064679,0.050988,13.0745,0.18,0.0,subject_level_split,train
uci_test_01510,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.7591,17.2504,18.6221,0.069254,0.043063,13.0794,1.2,0.0,subject_level_split,train
uci_test_01518,uci_subj_12,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.626,15.9452,19.5552,0.056018,0.086105,13.4064,1.16,0.0,subject_level_split,train
uci_test_01521,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.1122,10.9068,3.5926,0.000186,0.008003,13.3834,2.48,0.0,subject_level_split,train
uci_test_01523,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0459,10.2572,0.4496,8e-06,0.000851,13.3733,0.06,0.0,subject_level_split,train
uci_test_01525,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0453,10.2507,0.3118,8e-06,7.7e-05,13.3732,0.38,0.0,subject_level_split,train
uci_test_01542,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0498,10.2947,0.3437,9e-06,0.00017,14.3153,1.28,0.0,subject_level_split,train
uci_test_01545,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0443,10.2413,0.2586,8e-06,9.6e-05,14.3694,1.04,0.0,subject_level_split,train
uci_test_01551,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0294,10.0947,0.5144,1.5e-05,0.001012,13.7973,1.82,0.0,subject_level_split,train
uci_test_01554,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0218,10.0203,0.1985,4e-06,2.8e-05,13.817,2.46,0.0,subject_level_split,train
uci_test_01557,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0249,10.0512,0.3442,6e-06,4.8e-05,13.821,1.7,0.0,subject_level_split,train
uci_test_01560,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0219,10.0218,0.3454,6e-06,2.2e-05,13.8312,1.92,0.0,subject_level_split,train
uci_test_01567,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0366,10.1658,0.2202,5e-06,0.000104,11.9458,0.48,0.0,subject_level_split,train
uci_test_01568,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0366,10.1658,0.2202,5e-06,7.1e-05,11.8975,1.76,0.0,subject_level_split,train
uci_test_01575,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0061,9.8664,0.4056,2.2e-05,0.00019,14.9706,1.04,0.0,subject_level_split,train
uci_test_01587,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0064,9.8698,0.3759,1.7e-05,0.008907,15.4397,2.4,0.0,subject_level_split,train
uci_test_01595,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0036,9.8422,0.4593,1.5e-05,0.000258,15.3688,2.32,0.0,subject_level_split,train
uci_test_01605,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5459,15.1598,21.3672,0.031389,0.208297,14.3916,0.26,0.0,subject_level_split,train
uci_test_01607,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.4838,14.5515,18.1357,0.039806,0.181435,14.4459,1.22,0.0,subject_level_split,train
uci_test_01616,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5657,15.3547,17.4029,0.05247,0.190006,14.864,1.14,0.0,subject_level_split,train
uci_test_01620,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.4119,13.8457,18.8291,0.0328,0.12881,14.5182,1.66,0.0,subject_level_split,train
uci_test_01623,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.4706,14.4216,17.2911,0.039698,0.14803,14.5624,1.2,0.0,subject_level_split,train
uci_test_01626,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5884,15.5767,23.9546,0.037637,0.11424,14.5726,1.64,0.0,subject_level_split,train
uci_test_01636,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.5615,15.3131,17.189,0.054189,0.048511,13.7785,1.72,0.0,subject_level_split,train
uci_test_01639,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.7276,16.9422,18.0233,0.077584,0.124689,13.6911,1.46,0.0,subject_level_split,train
uci_test_01641,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.7441,17.1035,23.7104,0.079542,0.165146,13.2531,1.36,0.0,subject_level_split,train
uci_test_01654,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.0489,20.0932,26.3358,0.098582,0.112301,13.4561,1.28,0.0,subject_level_split,train
uci_test_01657,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9425,19.0498,25.7079,0.124019,0.20519,14.0864,0.56,0.0,subject_level_split,train
uci_test_01663,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6948,16.6206,12.7351,0.058659,0.134489,15.7799,1.02,0.0,subject_level_split,train
uci_test_01664,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5313,15.0167,10.3323,0.045861,0.059097,15.1619,0.56,0.0,subject_level_split,train
uci_test_01667,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6987,16.659,11.0301,0.043931,0.065691,15.0455,1.22,0.0,subject_level_split,train
uci_test_01673,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6564,16.2433,10.3964,0.059637,0.113823,15.3095,0.42,0.0,subject_level_split,train
uci_test_01677,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.706,16.7306,14.0125,0.07081,0.175314,15.6281,0.32,0.0,subject_level_split,train
uci_test_01686,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.9166,18.7958,11.5931,0.071728,0.187401,15.563,1.68,0.0,subject_level_split,train
uci_test_01694,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.058,10.3753,0.7887,4.3e-05,0.03784,12.6062,2.48,0.0,subject_level_split,train
uci_test_01698,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0403,10.2017,0.4109,6e-06,0.000203,12.5158,1.34,0.0,subject_level_split,train
uci_test_01706,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0509,10.3054,0.3271,8e-06,0.000322,12.6093,0.02,0.0,subject_level_split,train
uci_test_01707,uci_subj_13,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0537,10.333,0.6397,1.8e-05,0.002216,12.9665,2.46,0.0,subject_level_split,train
uci_test_01732,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0171,9.9743,0.2451,6e-06,1.5e-05,13.8883,0.84,0.0,subject_level_split,train
uci_test_01733,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0532,10.3286,0.9786,6.3e-05,0.010259,10.7705,1.48,0.0,subject_level_split,train
uci_test_01736,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0301,10.1015,0.2101,4e-06,0.000151,10.8787,2.22,0.0,subject_level_split,train
uci_test_01743,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0302,10.1027,0.2682,5e-06,0.00012,11.0187,0.12,0.0,subject_level_split,train
uci_test_01744,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0306,10.1067,0.3325,4e-06,0.000112,11.0353,0.44,0.0,subject_level_split,train
uci_test_01745,uci_subj_13,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0306,10.1067,0.3325,5e-06,0.000273,11.0526,1.72,0.0,subject_level_split,train
uci_test_01750,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.004,9.8455,0.2197,3e-06,6.7e-05,13.9021,1.06,0.0,subject_level_split,train
uci_test_01751,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0108,9.9121,0.4371,7e-06,3.1e-05,13.8932,0.54,0.0,subject_level_split,train
uci_test_01752,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0108,9.9121,0.4371,1e-05,3.2e-05,13.8783,1.82,0.0,subject_level_split,train
uci_test_01756,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0087,9.8916,0.5596,1.2e-05,2.2e-05,13.8708,1.44,0.0,subject_level_split,train
uci_test_01757,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0065,9.8704,0.3745,1e-05,3e-05,13.8817,2.2,0.0,subject_level_split,train
uci_test_01763,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0046,9.8519,0.3038,1e-05,0.000663,13.7042,0.62,0.0,subject_level_split,train
uci_test_01764,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0046,9.8519,0.2836,7e-06,5.6e-05,13.7204,1.9,0.0,subject_level_split,train
uci_test_01765,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0041,9.8472,0.3215,6e-06,8.4e-05,13.7204,0.88,0.0,subject_level_split,train
uci_test_01768,uci_subj_13,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0035,9.8412,0.3358,6e-06,1.6e-05,13.7033,1.2,0.0,subject_level_split,train
uci_test_01778,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.7083,16.753,24.0945,0.050764,0.149265,13.6226,1.3,0.0,subject_level_split,train
uci_test_01803,uci_subj_13,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.8699,18.3373,31.2633,0.037117,0.675563,14.1544,1.38,0.0,subject_level_split,train
uci_test_01805,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.0685,20.2854,26.5687,0.145886,0.163796,13.1921,0.38,0.0,subject_level_split,train
uci_test_01807,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,2.008,19.6913,28.6888,0.136409,0.155285,12.7038,1.0,0.0,subject_level_split,train
uci_test_01808,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9245,18.873,28.6888,0.143646,0.10064,12.9926,0.76,0.0,subject_level_split,train
uci_test_01809,uci_subj_13,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.9099,18.7298,25.7943,0.134555,0.170016,12.912,0.72,0.0,subject_level_split,train
uci_test_01826,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5785,15.4802,11.3345,0.073172,0.15249,14.2984,1.08,0.0,subject_level_split,train
uci_test_01828,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6185,15.8717,14.8048,0.063991,0.062142,14.2069,0.02,0.0,subject_level_split,train
uci_test_01842,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5751,15.4465,12.501,0.067388,0.064069,14.3716,0.44,0.0,subject_level_split,train
uci_test_01846,uci_subj_13,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5919,15.6114,10.3321,0.076147,0.090809,14.2387,0.74,0.0,subject_level_split,train
uci_test_01853,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0369,10.1685,0.2204,5e-06,2.3e-05,12.1478,1.48,0.0,subject_level_split,train
uci_test_01869,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0435,10.2331,0.3443,1.4e-05,0.002073,12.5213,2.12,0.0,subject_level_split,train
uci_test_01875,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0447,10.2453,0.2992,1.2e-05,0.000177,12.3998,1.7,0.0,subject_level_split,train
uci_test_01879,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0544,10.3403,0.6681,2.2e-05,0.000453,12.4684,0.58,0.0,subject_level_split,train
uci_test_01884,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0384,10.1832,0.2104,4e-06,0.000309,12.3716,0.3,0.0,subject_level_split,train
uci_test_01887,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0375,10.1739,0.2284,4e-06,4.8e-05,12.353,0.6,0.0,subject_level_split,train
uci_test_01888,uci_subj_18,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0408,10.2072,0.9731,7.3e-05,0.00144,15.2626,1.3,0.0,subject_level_split,train
uci_test_01908,uci_subj_18,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0351,10.1509,0.3904,1.7e-05,9.7e-05,12.6132,1.46,0.0,subject_level_split,train
uci_test_01913,uci_subj_18,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0306,10.1064,0.2752,5e-06,2e-05,12.719,0.88,0.0,subject_level_split,train
uci_test_01915,uci_subj_18,UCI_HAR,SITTING,SITTING,normal_activity,50.0,2.5,1.0315,10.116,0.3104,5e-06,1.3e-05,12.7349,0.36,0.0,subject_level_split,train
uci_test_01918,uci_subj_18,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0231,10.0334,0.545,1.3e-05,0.002128,14.214,0.1,0.0,subject_level_split,train
uci_test_01919,uci_subj_18,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0231,10.0334,0.3362,1e-05,0.000222,14.2116,1.38,0.0,subject_level_split,train
uci_test_01928,uci_subj_18,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0233,10.0347,0.3605,1.1e-05,9e-06,14.1983,1.4,0.0,subject_level_split,train
uci_test_01934,uci_subj_18,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0208,10.0103,0.4173,7e-06,3.4e-05,14.4432,1.88,0.0,subject_level_split,train
uci_test_01943,uci_subj_18,UCI_HAR,LAYING,LAYING,normal_activity,50.0,2.5,1.0197,9.9997,0.3002,7e-06,8e-06,14.4793,2.14,0.0,subject_level_split,train
uci_test_01956,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.6908,16.5808,15.1825,0.051979,0.042846,13.077,1.46,0.0,subject_level_split,train
uci_test_01965,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5202,14.9079,13.8405,0.034672,0.048516,12.9866,0.34,0.0,subject_level_split,train
uci_test_01966,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5273,14.9774,15.0637,0.04123,0.036203,12.8989,0.48,0.0,subject_level_split,train
uci_test_01967,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.5273,14.9774,15.0637,0.042143,0.033103,13.1727,1.38,0.0,subject_level_split,train
uci_test_01970,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.6759,16.4354,13.4367,0.049166,0.038261,13.4141,0.88,0.0,subject_level_split,train
uci_test_01973,uci_subj_18,UCI_HAR,WALKING,WALKING,normal_activity,50.0,2.5,1.577,15.4647,13.3898,0.041993,0.044157,13.3402,0.56,0.0,subject_level_split,train
uci_test_01982,uci_subj_18,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.6744,16.4201,14.6101,0.045759,0.150922,12.305,1.02,0.0,subject_level_split,train
uci_test_01992,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5792,15.4865,8.2346,0.041063,0.061732,13.2694,1.58,0.0,subject_level_split,train
uci_test_02004,uci_subj_18,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.8771,18.4078,15.0705,0.062315,0.214406,13.0514,1.64,0.0,subject_level_split,train
uci_test_02012,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5588,15.2863,9.1658,0.042519,0.120563,13.3769,0.98,0.0,subject_level_split,train
uci_test_02014,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5561,15.2601,12.2073,0.039087,0.133094,13.4823,1.5,0.0,subject_level_split,train
uci_test_02018,uci_subj_18,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.7067,16.7368,11.5966,0.048228,0.019721,12.8374,0.68,0.0,subject_level_split,train
uci_test_02022,uci_subj_18,UCI_HAR,WALKING_DOWNSTAIRS,WALKING_DOWNSTAIRS,normal_activity,50.0,2.5,1.6818,16.4928,11.4624,0.052207,0.131245,12.7945,1.56,0.0,subject_level_split,train
uci_test_02026,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6138,15.8262,12.1172,0.035203,0.040182,13.5991,0.58,0.0,subject_level_split,train
uci_test_02028,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.6281,15.9658,12.3254,0.045953,0.055303,13.2402,1.56,0.0,subject_level_split,train
uci_test_02033,uci_subj_18,UCI_HAR,WALKING_UPSTAIRS,WALKING_UPSTAIRS,normal_activity,50.0,2.5,1.5873,15.5663,8.5789,0.046733,0.110643,13.2438,0.5,0.0,subject_level_split,train
uci_test_02037,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0446,10.2442,0.49,2e-05,0.001751,13.3349,1.9,0.0,subject_level_split,train
uci_test_02040,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0454,10.2518,0.6519,2.5e-05,0.000689,13.2897,0.82,0.0,subject_level_split,train
uci_test_02046,uci_subj_18,UCI_HAR,STANDING,STANDING,normal_activity,50.0,2.5,1.0418,10.217,0.3503,1.2e-05,0.000234,13.4104,1.8,0.0,subject_level_split,train
